wavelength, A
6.159224243e+02,1.206472069e-01
6.160831909e+02,1.177863777e-01
6.162438965e+02,1.203189120e-01
6.164046021e+02,1.128151044e-01
6.165653687e+02,1.186305583e-01
6.167260742e+02,1.154414341e-01
6.168868408e+02,1.089693978e-01
6.170476074e+02,1.172704920e-01
6.172083740e+02,1.211630926e-01
6.173691406e+02,1.162387133e-01
6.175299072e+02,1.185367554e-01
6.176906738e+02,1.137530804e-01
6.178514404e+02,1.216789782e-01
6.180122070e+02,1.118771285e-01
6.181729736e+02,1.147848517e-01
6.183338013e+02,1.140344739e-01
6.184945679e+02,1.173642874e-01
6.186553955e+02,1.136592776e-01
6.188161621e+02,1.133309901e-01
6.189769897e+02,1.163794100e-01
6.191378174e+02,1.140813679e-01
6.192986450e+02,1.192871407e-01
6.194594727e+02,1.134716868e-01
6.196203003e+02,1.160511225e-01
6.197811279e+02,1.099073738e-01
6.199419556e+02,1.109860465e-01
6.201028442e+02,1.161918193e-01
6.202636719e+02,1.124868095e-01
6.204245605e+02,1.236018315e-01
6.205853882e+02,1.180677712e-01
6.207462769e+02,1.188650504e-01
6.209071655e+02,1.130026951e-01
6.210679932e+02,1.134247854e-01
6.212288818e+02,1.064368635e-01
6.213897705e+02,1.156290323e-01
6.215506592e+02,1.171766892e-01
6.217116089e+02,1.110329479e-01
6.218724976e+02,1.145034581e-01
6.220333862e+02,1.131433919e-01
6.221943359e+02,1.114081368e-01
6.223552246e+02,1.056864783e-01
6.225161743e+02,1.121116206e-01
6.226770630e+02,1.062492654e-01
6.228380127e+02,1.119240224e-01
6.229989624e+02,1.129088998e-01
6.231599121e+02,1.153007373e-01
6.233208618e+02,1.156759262e-01
6.234818115e+02,1.038105264e-01
6.236427612e+02,1.077031270e-01
6.238037109e+02,1.097666770e-01
6.239647217e+02,1.136123836e-01
6.241256714e+02,1.093445867e-01
6.242866821e+02,1.151131466e-01
6.244476318e+02,1.024973616e-01
6.246086426e+02,1.139875725e-01
6.247696533e+02,1.081252173e-01
6.249306641e+02,1.080314219e-01
6.250916748e+02,1.124868095e-01
6.252526855e+02,1.062023714e-01
6.254136963e+02,1.047954038e-01
6.255747070e+02,1.161918193e-01
6.257357178e+02,1.121116206e-01
6.258967285e+02,1.140344739e-01
6.260578003e+02,1.111736447e-01
6.262188110e+02,1.110798419e-01
6.263798828e+02,1.147379503e-01
6.265409546e+02,1.124868095e-01
6.267019653e+02,1.068589538e-01
6.268630371e+02,1.104232594e-01
6.270241089e+02,1.132840887e-01
6.271851807e+02,1.167077050e-01
6.273462524e+02,1.108453497e-01
6.275073242e+02,1.207879037e-01
6.276684570e+02,1.131433919e-01
6.278295288e+02,1.137999743e-01
6.279906616e+02,1.098135784e-01
6.281517334e+02,1.121585146e-01
6.283128662e+02,1.118302271e-01
6.284739380e+02,1.185836568e-01
6.286350708e+02,1.100949720e-01
6.287962036e+02,1.174111888e-01
6.289573364e+02,1.113612354e-01
6.291184692e+02,1.227107495e-01
6.292796021e+02,1.098135784e-01
6.294407349e+02,1.170828938e-01
6.296018677e+02,1.149724498e-01
6.297630615e+02,1.141282693e-01
6.299241943e+02,1.161918193e-01
6.300853882e+02,1.151600406e-01
6.302465210e+02,1.124868095e-01
6.304077148e+02,1.149255484e-01
6.305689087e+02,1.164732054e-01
6.307301025e+02,1.194278374e-01
6.308912354e+02,1.142220646e-01
6.310524292e+02,1.158166230e-01
6.312136841e+02,1.139875725e-01
6.313748779e+02,1.181615666e-01
6.315360718e+02,1.141282693e-01
6.316972656e+02,1.202251166e-01
6.318585205e+02,1.179270744e-01
6.320197144e+02,1.214444861e-01
6.321809692e+02,1.183022633e-01
6.323422241e+02,1.191933379e-01
6.325034180e+02,1.208347976e-01
6.326646729e+02,1.207879037e-01
6.328259277e+02,1.250556856e-01
6.329871826e+02,1.206941009e-01
6.331484375e+02,1.227576509e-01
6.333096924e+02,1.233673319e-01
6.334710083e+02,1.284324080e-01
6.336322632e+02,1.267909557e-01
6.337935181e+02,1.258060783e-01
6.339548340e+02,1.254308820e-01
6.341160889e+02,1.263688654e-01
6.342774048e+02,1.265564561e-01
6.344387207e+02,1.324657053e-01
6.346000366e+02,1.252432913e-01
6.347613525e+02,1.223824620e-01
6.349226685e+02,1.295110732e-01
6.350839844e+02,1.295579821e-01
6.352453003e+02,1.262750626e-01
6.354066162e+02,1.274475306e-01
6.355679321e+02,1.319498122e-01
6.357293091e+02,1.377652735e-01
6.358906250e+02,1.296986789e-01
6.360520020e+02,1.285731047e-01
6.362133789e+02,1.360769123e-01
6.363746948e+02,1.289483011e-01
6.365360718e+02,1.345761567e-01
6.366974487e+02,1.285262108e-01
6.368588257e+02,1.399226189e-01
6.370202026e+02,1.392660290e-01
6.371815796e+02,1.392660290e-01
6.373429565e+02,1.360769123e-01
6.375043945e+02,1.385156512e-01
6.376657715e+02,1.405322999e-01
6.378272095e+02,1.416109800e-01
6.379885864e+02,1.383280605e-01
6.381500244e+02,1.442373097e-01
6.383114624e+02,1.387501508e-01
6.384728394e+02,1.477547139e-01
6.386342773e+02,1.477547139e-01
6.387957153e+02,1.423144639e-01
6.389571533e+02,1.508031487e-01
6.391185913e+02,1.450814903e-01
6.392800903e+02,1.503341496e-01
6.394415283e+02,1.470512301e-01
6.396029663e+02,1.507093459e-01
6.397644653e+02,1.454097778e-01
6.399259033e+02,1.546957493e-01
6.400874023e+02,1.541329622e-01
6.402489014e+02,1.480830163e-01
6.404104004e+02,1.568530947e-01
6.405718384e+02,1.597608179e-01
6.407333374e+02,1.591511369e-01
6.408948364e+02,1.530542821e-01
6.410563965e+02,1.568061858e-01
6.412178955e+02,1.555868238e-01
6.413793945e+02,1.599953175e-01
6.415408936e+02,1.567592919e-01
6.417024536e+02,1.521632075e-01
6.418639526e+02,1.640286148e-01
6.420255127e+02,1.607456952e-01
6.421870728e+02,1.576034725e-01
6.423486328e+02,1.658107638e-01
6.425101318e+02,1.624340415e-01
6.426716919e+02,1.616367698e-01
6.428332520e+02,1.689060777e-01
6.429948730e+02,1.664673537e-01
6.431564331e+02,1.698909551e-01
6.433179932e+02,1.772540808e-01
6.434795532e+02,1.674522161e-01
6.436411743e+02,1.708289385e-01
6.438027344e+02,1.689529866e-01
6.439643555e+02,1.783796400e-01
6.441259766e+02,1.836323142e-01
6.442875366e+02,1.804900914e-01
6.444491577e+02,1.772540808e-01
6.446107788e+02,1.836323142e-01
6.447723999e+02,1.887911856e-01
6.449340210e+02,1.876187176e-01
6.450957031e+02,1.833509207e-01
6.452573242e+02,1.909954250e-01
6.454189453e+02,1.924492866e-01
6.455806274e+02,1.831164211e-01
6.457422485e+02,1.911361217e-01
6.459039307e+02,1.927306801e-01
6.460655518e+02,1.901043504e-01
6.462272339e+02,1.952632219e-01
6.463889160e+02,1.951225251e-01
6.465505981e+02,1.954039186e-01
6.467122803e+02,1.931996644e-01
6.468739624e+02,2.073631138e-01
6.470356445e+02,1.966701895e-01
6.471973267e+02,2.012193650e-01
6.473590698e+02,2.110681236e-01
6.475207520e+02,2.097080499e-01
6.476824951e+02,2.160862982e-01
6.478441772e+02,2.119123042e-01
6.480059204e+02,2.083010972e-01
6.481676025e+02,2.154766023e-01
6.483293457e+02,2.155235112e-01
6.484910889e+02,2.173056602e-01
6.486528320e+02,2.166021764e-01
6.488145752e+02,2.241528928e-01
6.489763184e+02,2.212920636e-01
6.491381226e+02,2.305780351e-01
6.492998657e+02,2.250908613e-01
6.494616089e+02,2.264509350e-01
6.496234131e+02,2.302497327e-01
6.497851562e+02,2.355493009e-01
6.499469604e+02,2.285144776e-01
6.501087646e+02,2.412709594e-01
6.502705078e+02,2.331574559e-01
6.504323120e+02,2.368624657e-01
6.505941162e+02,2.337671518e-01
6.507559204e+02,2.463360280e-01
6.509177246e+02,2.347520292e-01
6.510795898e+02,2.473677993e-01
6.512413940e+02,2.382694334e-01
6.514031982e+02,2.397232950e-01
6.515650635e+02,2.499472350e-01
6.517268677e+02,2.423965335e-01
6.518887329e+02,2.550123036e-01
6.520505371e+02,2.551999092e-01
6.522124023e+02,2.553875148e-01
6.523742676e+02,2.450697571e-01
6.525361328e+02,2.692695558e-01
6.526979980e+02,2.616719306e-01
6.528598633e+02,2.618126273e-01
6.530217285e+02,2.597959936e-01
6.531836548e+02,2.600773871e-01
6.533455200e+02,2.636885941e-01
6.535073853e+02,2.621878386e-01
6.536693115e+02,2.738187313e-01
6.538311768e+02,2.700199187e-01
6.539931030e+02,2.793996930e-01
6.541550293e+02,2.681908906e-01
6.543169556e+02,2.773361504e-01
6.544788818e+02,2.884042561e-01
6.546408081e+02,2.840426862e-01
6.548027344e+02,2.843709588e-01
6.549646606e+02,2.906085253e-01
6.551265869e+02,2.783679068e-01
6.552885132e+02,2.813225389e-01
6.554505005e+02,2.855434418e-01
6.556124268e+02,2.787899971e-01
6.557744141e+02,2.930003405e-01
6.559363403e+02,2.974557281e-01
6.560983276e+02,2.936100364e-01
6.562603149e+02,2.998475730e-01
6.564223022e+02,2.930941582e-01
6.565842896e+02,2.908430099e-01
6.567462769e+02,2.990503013e-01
6.569082642e+02,3.013952374e-01
6.570702515e+02,3.047719598e-01
6.572322388e+02,3.040684760e-01
6.573942871e+02,3.046781421e-01
6.575562744e+02,3.047719598e-01
6.577183228e+02,3.081486821e-01
6.578803101e+02,3.057099283e-01
6.580423584e+02,3.113377988e-01
6.582044067e+02,3.015828431e-01
6.583663940e+02,3.177160323e-01
6.585284424e+02,3.249384463e-01
6.586904907e+02,3.299097121e-01
6.588526001e+02,3.316449821e-01
6.590146484e+02,3.313635886e-01
6.591766968e+02,3.236252666e-01
6.593387451e+02,3.268612921e-01
6.595008545e+02,3.303787112e-01
6.596629028e+02,3.307538927e-01
6.598250122e+02,3.304256201e-01
6.599870605e+02,3.413530290e-01
6.601491699e+02,3.315511644e-01
6.603112793e+02,3.343650997e-01
6.604733887e+02,3.364286423e-01
6.606354980e+02,3.424316943e-01
6.607976074e+02,3.372259438e-01
6.609597168e+02,3.343650997e-01
6.611218262e+02,3.379763067e-01
6.612839355e+02,3.485754430e-01
6.614461060e+02,3.484816551e-01
6.616082153e+02,3.457615077e-01
6.617703857e+02,3.409778476e-01
6.619324951e+02,3.535467088e-01
6.620946655e+02,3.480595648e-01
6.622568359e+02,3.537812233e-01
6.624190063e+02,3.462305069e-01
6.625811768e+02,3.516238630e-01
6.627433472e+02,3.580959141e-01
6.629055176e+02,3.475905657e-01
6.630676880e+02,3.474967778e-01
6.632298584e+02,3.562199473e-01
6.633920898e+02,3.538281024e-01
6.635542603e+02,3.632547855e-01
6.637164917e+02,3.677570522e-01
6.638786621e+02,3.613788188e-01
6.640408936e+02,3.709461689e-01
6.642031250e+02,3.665376902e-01
6.643652954e+02,3.619885147e-01
6.645275269e+02,3.590338826e-01
6.646897583e+02,3.671942651e-01
6.648519897e+02,3.643803596e-01
6.650142212e+02,3.777934015e-01
6.651765137e+02,3.685543537e-01
6.653387451e+02,3.727752268e-01
6.655009766e+02,3.707585931e-01
6.656632690e+02,3.832805753e-01
6.658255005e+02,3.746042848e-01
6.659877930e+02,3.776996136e-01
6.661500854e+02,3.693985343e-01
6.663123169e+02,3.764333427e-01
6.664746094e+02,3.776058257e-01
6.666369019e+02,3.800914586e-01
6.667991943e+02,3.792941868e-01
6.669614868e+02,3.711337745e-01
6.671238403e+02,3.761050403e-01
6.672861328e+02,3.831867874e-01
6.674484253e+02,3.796224594e-01
6.676107788e+02,3.835619688e-01
6.677730713e+02,3.827646971e-01
6.679354248e+02,3.831867874e-01
6.680977173e+02,3.899402022e-01
6.682600708e+02,3.857192993e-01
6.684224243e+02,3.852972090e-01
6.685847778e+02,3.842185438e-01
6.687471313e+02,3.850158155e-01
6.689094849e+02,3.925196528e-01
6.690718384e+02,3.945362866e-01
6.692341919e+02,3.893774152e-01
6.693966064e+02,3.900339901e-01
6.695589600e+02,3.854379058e-01
6.697213135e+02,4.082307518e-01
6.698837280e+02,3.940204084e-01
6.700461426e+02,3.924258351e-01
6.702084961e+02,3.916754723e-01
6.703709106e+02,3.965529501e-01
6.705333252e+02,3.913940787e-01
6.706957397e+02,3.906905949e-01
6.708581543e+02,3.961777389e-01
6.710205688e+02,3.940672874e-01
6.711829834e+02,3.920975626e-01
6.713453979e+02,3.878766596e-01
6.715078735e+02,3.973971009e-01
6.716702881e+02,3.918161690e-01
6.718327637e+02,3.886739314e-01
6.719951782e+02,4.056982100e-01
6.721576538e+02,3.949583769e-01
6.723201294e+02,3.900339901e-01
6.724825439e+02,3.962246478e-01
6.726450195e+02,3.945831954e-01
6.728074951e+02,4.015711248e-01
6.729699707e+02,3.952397704e-01
6.731325073e+02,3.927541375e-01
6.732949829e+02,3.916754723e-01
6.734574585e+02,4.055106044e-01
6.736199341e+02,3.944424987e-01
6.737824707e+02,4.083245397e-01
6.739449463e+02,3.943018019e-01
6.741074829e+02,4.050885141e-01
6.742700195e+02,3.975377977e-01
6.744324951e+02,3.960370421e-01
6.745950317e+02,4.058858156e-01
6.747575684e+02,4.053699076e-01
6.749201050e+02,4.066361785e-01
6.750826416e+02,3.942548931e-01
6.752451782e+02,4.009614289e-01
6.754077759e+02,4.004924297e-01
6.755703125e+02,3.984757960e-01
6.757328491e+02,3.980537057e-01
6.758954468e+02,3.987102807e-01
6.760579834e+02,3.985695839e-01
6.762205811e+02,3.948176801e-01
6.763831787e+02,4.034939706e-01
6.765457764e+02,4.056982100e-01
6.767083740e+02,3.961777389e-01
6.768709106e+02,3.896118999e-01
6.770335693e+02,3.976784945e-01
6.771961670e+02,3.921913505e-01
6.773587646e+02,3.972564340e-01
6.775213623e+02,3.931762278e-01
6.776839600e+02,3.935514092e-01
6.778466187e+02,3.992261589e-01
6.780092163e+02,3.958963454e-01
6.781718750e+02,3.970688283e-01
6.783345337e+02,3.943018019e-01
6.784971313e+02,3.971157372e-01
6.786597900e+02,3.972095251e-01
6.788224487e+02,3.881580532e-01
6.789851074e+02,3.915347755e-01
6.791477661e+02,3.975847065e-01
6.793104248e+02,3.881580532e-01
6.794731445e+02,3.937390149e-01
6.796358032e+02,3.989447653e-01
6.797984619e+02,3.939734995e-01
6.799611816e+02,3.912064731e-01
6.801238403e+02,3.958963454e-01
6.802865601e+02,3.939265907e-01
6.804492798e+02,3.928479254e-01
6.806119385e+02,3.906436861e-01
6.807746582e+02,3.973971009e-01
6.809373779e+02,3.909719884e-01
6.811000977e+02,3.833743632e-01
6.812628174e+02,3.899402022e-01
6.814255371e+02,3.982881904e-01
6.815883179e+02,3.860006928e-01
6.817510376e+02,3.890491128e-01
6.819137573e+02,3.896588087e-01
6.820765381e+02,3.902215958e-01
6.822392578e+02,3.843592405e-01
6.824020386e+02,3.916285634e-01
6.825648193e+02,3.910188675e-01
6.827276001e+02,3.941141963e-01
6.828903198e+02,3.871262670e-01
6.830531006e+02,3.905029893e-01
6.832158813e+02,3.936921060e-01
6.833787231e+02,3.868917823e-01
6.835415039e+02,3.930355310e-01
6.837042847e+02,3.877359629e-01
6.838670654e+02,3.883925378e-01
6.840299072e+02,3.911595643e-01
6.841926880e+02,3.922851384e-01
6.843555298e+02,3.888615370e-01
6.845183716e+02,3.961777389e-01
6.846811523e+02,3.803728521e-01
6.848439941e+02,3.893305063e-01
6.850068359e+02,3.938797116e-01
6.851696777e+02,3.843592405e-01
6.853325195e+02,3.965529501e-01
6.854953613e+02,3.956149518e-01
6.856582031e+02,4.012897313e-01
6.858211060e+02,3.913002610e-01
6.859839478e+02,3.920037448e-01
6.861468506e+02,3.948176801e-01
6.863096924e+02,3.916285634e-01
6.864725952e+02,4.003986418e-01
6.866354370e+02,3.985695839e-01
6.867983398e+02,3.938328028e-01
6.869612427e+02,3.996482491e-01
6.871241455e+02,3.884863555e-01
6.872870483e+02,3.969281316e-01
6.874499512e+02,3.942079842e-01
6.876128540e+02,3.936451972e-01
6.877757568e+02,3.980067968e-01
6.879387207e+02,3.781686127e-01
6.881016235e+02,3.999296427e-01
6.882645264e+02,3.932231069e-01
6.884274902e+02,3.852034211e-01
6.885904541e+02,3.888146281e-01
6.887533569e+02,3.883925378e-01
6.889163208e+02,3.925665319e-01
6.890792847e+02,3.895181119e-01
6.892422485e+02,3.893774152e-01
6.894052124e+02,3.931293190e-01
6.895681763e+02,3.901746869e-01
6.897311401e+02,3.814984262e-01
6.898941040e+02,3.883456588e-01
6.900571289e+02,3.937858939e-01
6.902200928e+02,3.878766596e-01
6.903831177e+02,3.808887303e-01
6.905460815e+02,3.803728521e-01
6.907091064e+02,3.877359629e-01
6.908721313e+02,3.907374740e-01
6.910350952e+02,3.858599961e-01
6.911981201e+02,3.822956979e-01
6.913611450e+02,3.892836273e-01
6.915241699e+02,3.821080923e-01
6.916871948e+02,3.905498981e-01
6.918502197e+02,3.829053938e-01
6.920133057e+02,3.891898096e-01
6.921763306e+02,3.852034211e-01
6.923393555e+02,3.814515173e-01
6.925024414e+02,3.772306144e-01
6.926655273e+02,3.814515173e-01
6.928285522e+02,3.893305063e-01
6.929916382e+02,3.816860020e-01
6.931547241e+02,3.905498981e-01
6.933178101e+02,3.852972090e-01
6.934808960e+02,3.943486810e-01
6.936439819e+02,3.864227831e-01
6.938070679e+02,3.922382593e-01
6.939701538e+02,3.891429305e-01
6.941332397e+02,3.825770915e-01
6.942963867e+02,3.900339901e-01
6.944594727e+02,3.818266988e-01
6.946225586e+02,3.892367184e-01
6.947857056e+02,3.799038529e-01
6.949488525e+02,3.877828717e-01
6.951119385e+02,3.877828717e-01
6.952750854e+02,3.887208402e-01
6.954382324e+02,3.820143044e-01
6.956013794e+02,3.824833035e-01
6.957645264e+02,3.789189756e-01
6.959276733e+02,3.859538138e-01
6.960908813e+02,3.855786026e-01
6.962540283e+02,3.830929697e-01
6.964171753e+02,3.816391230e-01
6.965803833e+02,3.846875429e-01
6.967435303e+02,3.845468462e-01
6.969067383e+02,3.807011247e-01
6.970698853e+02,3.875952661e-01
6.972330933e+02,3.781217039e-01
6.973963013e+02,3.892367184e-01
6.975595093e+02,3.792941868e-01
6.977227173e+02,3.914878666e-01
6.978859253e+02,3.857192993e-01
6.980491333e+02,3.833274841e-01
6.982123413e+02,3.817329109e-01
6.983756104e+02,3.858599961e-01
6.985388184e+02,3.897057176e-01
6.987020264e+02,3.919099569e-01
6.988652954e+02,3.834681809e-01
6.990285034e+02,3.778403103e-01
6.991917725e+02,3.814984262e-01
6.993550415e+02,3.861413896e-01
6.995183105e+02,3.897995055e-01
6.996815796e+02,3.841247559e-01
6.998448486e+02,3.903622925e-01
7.000081177e+02,3.892367184e-01
7.001713867e+02,3.792003691e-01
7.003346558e+02,3.867979944e-01
7.004979248e+02,3.876890540e-01
7.006612549e+02,3.947238922e-01
7.008245239e+02,3.944424987e-01
7.009878540e+02,3.906436861e-01
7.011511230e+02,3.926603496e-01
7.013144531e+02,3.927072287e-01
7.014777832e+02,3.912533820e-01
7.016411133e+02,3.900339901e-01
7.018043823e+02,3.913471699e-01
7.019677124e+02,3.935045004e-01
7.021310425e+02,3.921913505e-01
7.022944336e+02,3.861882985e-01
7.024577637e+02,3.934576213e-01
7.026210938e+02,3.848282397e-01
7.027844849e+02,3.951459825e-01
7.029478149e+02,3.949583769e-01
7.031111450e+02,4.042912424e-01
7.032745361e+02,3.985695839e-01
7.034379272e+02,4.057919979e-01
7.036013184e+02,3.970688283e-01
7.037646484e+02,3.935983181e-01
7.039280396e+02,3.928010464e-01
7.040914307e+02,3.963184357e-01
7.042548218e+02,3.980537057e-01
7.044182129e+02,3.977254033e-01
7.045816650e+02,3.996951580e-01
7.047450562e+02,4.070113599e-01
7.049084473e+02,4.026966691e-01
7.050718994e+02,4.009145200e-01
7.052352905e+02,4.051823318e-01
7.053987427e+02,4.094970226e-01
7.055621948e+02,4.030249715e-01
7.057255859e+02,4.025090933e-01
7.058890381e+02,4.071520567e-01
7.060524902e+02,4.100598097e-01
7.062159424e+02,4.063078761e-01
7.063793945e+02,4.058389068e-01
7.065428467e+02,4.153593481e-01
7.067063599e+02,4.117012620e-01
7.068698120e+02,4.080900550e-01
7.070332642e+02,4.116074443e-01
7.071967773e+02,4.077148438e-01
7.073602295e+02,4.147965908e-01
7.075237427e+02,4.144682884e-01
7.076871948e+02,4.105287790e-01
7.078507080e+02,4.100598097e-01
7.080142212e+02,4.176574051e-01
7.081777344e+02,4.310235679e-01
7.083412476e+02,4.189236760e-01
7.085047607e+02,4.156407416e-01
7.086682739e+02,4.183608890e-01
7.088317871e+02,4.248798192e-01
7.089953613e+02,4.150310755e-01
7.091588745e+02,4.266150892e-01
7.093223877e+02,4.206589162e-01
7.094859619e+02,4.099659920e-01
7.096495361e+02,4.181264043e-01
7.098130493e+02,4.150310755e-01
7.099766235e+02,4.069175720e-01
7.101401978e+02,4.130144119e-01
7.103037720e+02,4.098252952e-01
7.104673462e+02,4.145151973e-01
7.106309204e+02,4.091218114e-01
7.107944946e+02,4.139055014e-01
7.109580688e+02,4.268964827e-01
7.111216431e+02,4.207527339e-01
7.112852783e+02,4.201899469e-01
7.114488525e+02,4.281627536e-01
7.116124878e+02,4.146558940e-01
7.117760620e+02,4.291945100e-01
7.119396973e+02,4.284441173e-01
7.121033325e+02,4.447649121e-01
7.122669067e+02,4.262867868e-01
7.124305420e+02,4.431703687e-01
7.125941772e+02,4.393715560e-01
7.127578125e+02,4.344471693e-01
7.129214478e+02,4.405909181e-01
7.130851440e+02,4.473912418e-01
7.132487793e+02,4.418102801e-01
7.134124146e+02,4.516121447e-01
7.135761108e+02,4.507679641e-01
7.137397461e+02,4.509555697e-01
7.139034424e+02,4.502051771e-01
7.140670776e+02,4.476726353e-01
7.142307739e+02,4.598663449e-01
7.143944702e+02,4.436393380e-01
7.145581665e+02,4.564427137e-01
7.147218628e+02,4.460311830e-01
7.148855591e+02,4.480478466e-01
7.150492554e+02,4.583186805e-01
7.152129517e+02,4.556923509e-01
7.153766479e+02,4.492202997e-01
7.155404053e+02,4.540508986e-01
7.157041016e+02,4.716848433e-01
7.158678589e+02,4.594911337e-01
7.160315552e+02,4.674639404e-01
7.161953125e+02,4.701371789e-01
7.163590698e+02,4.714034498e-01
7.165227661e+02,4.775002897e-01
7.166865234e+02,4.661507905e-01
7.168502808e+02,4.661976695e-01
7.170140381e+02,4.701371789e-01
7.171777954e+02,4.763747156e-01
7.173415527e+02,4.750615656e-01
7.175053711e+02,4.805956185e-01
7.176691284e+02,4.820494652e-01
7.178328857e+02,4.778754711e-01
7.179967041e+02,4.836440384e-01
7.181604614e+02,4.877242446e-01
7.183242798e+02,4.894126058e-01
7.184880981e+02,4.964943230e-01
7.186518555e+02,4.836440384e-01
7.188156738e+02,4.783444703e-01
7.189794922e+02,4.909133613e-01
7.191433105e+02,4.955094457e-01
7.193071289e+02,4.960722327e-01
7.194710083e+02,5.019814968e-01
7.196348267e+02,4.963536263e-01
7.197986450e+02,4.998241365e-01
7.199624634e+02,5.009496808e-01
7.201263428e+02,5.012779832e-01
7.202901611e+02,5.030601621e-01
7.204540405e+02,4.945714474e-01
7.206179199e+02,5.101887584e-01
7.207817383e+02,5.070465207e-01
7.209456177e+02,5.081720948e-01
7.211094971e+02,5.136592984e-01
7.212733765e+02,5.134248137e-01
7.214372559e+02,5.109860301e-01
7.216011353e+02,5.153007507e-01
7.217650757e+02,5.178802013e-01
7.219289551e+02,5.128620267e-01
7.220928345e+02,5.101887584e-01
7.222567749e+02,5.190526247e-01
7.224206543e+02,5.216320753e-01
7.225845947e+02,5.153945088e-01
7.227484741e+02,5.110329390e-01
7.229124146e+02,5.183960795e-01
7.230763550e+02,5.325126052e-01
7.232402954e+02,5.248680711e-01
7.234042358e+02,5.274475217e-01
7.235681763e+02,5.217728019e-01
7.237321167e+02,5.398288369e-01
7.238960571e+02,5.315277576e-01
7.240599976e+02,5.312932134e-01
7.242239990e+02,5.269785523e-01
7.243879395e+02,5.377183557e-01
7.245519409e+02,5.388908386e-01
7.247158813e+02,5.324187875e-01
7.248798828e+02,5.334036946e-01
7.250438843e+02,5.459725857e-01
7.252078247e+02,5.396412015e-01
7.253718262e+02,5.431586504e-01
7.255358276e+02,5.508969426e-01
7.256998291e+02,5.508500338e-01
7.258638306e+02,5.527259707e-01
7.260278931e+02,5.521163344e-01
7.261918945e+02,5.465353727e-01
7.263558960e+02,5.420799851e-01
7.265198975e+02,5.569468737e-01
7.266839600e+02,5.574159026e-01
7.268480225e+02,5.509438515e-01
7.270120239e+02,5.576503873e-01
7.271760864e+02,5.657638907e-01
7.273401489e+02,5.561026931e-01
7.275041504e+02,5.570876002e-01
7.276682129e+02,5.596669912e-01
7.278322754e+02,5.676398277e-01
7.279963379e+02,5.748622417e-01
7.281604614e+02,5.629030466e-01
7.283245239e+02,5.613553524e-01
7.284885864e+02,5.721889734e-01
7.286526489e+02,5.676867366e-01
7.288167725e+02,5.751436353e-01
7.289808350e+02,5.729863048e-01
7.291449585e+02,5.609802008e-01
7.293090820e+02,5.789893270e-01
7.294731445e+02,5.758002400e-01
7.296372681e+02,5.815218687e-01
7.298013916e+02,5.764098763e-01
7.299655151e+02,5.915113091e-01
7.301296387e+02,5.897760391e-01
7.302937622e+02,5.845702887e-01
7.304578857e+02,5.799742341e-01
7.306220703e+02,5.819439292e-01
7.307861938e+02,5.886036158e-01
7.309503174e+02,5.912768245e-01
7.311145020e+02,5.932465792e-01
7.312786255e+02,6.023449302e-01
7.314428101e+02,5.867276192e-01
7.316069946e+02,6.084886789e-01
7.317711792e+02,6.011255980e-01
7.319353027e+02,5.970453620e-01
7.320994873e+02,5.952163339e-01
7.322636719e+02,6.012662649e-01
7.324278564e+02,6.007503867e-01
7.325921021e+02,5.915582180e-01
7.327562866e+02,6.052526832e-01
7.329204712e+02,6.057685614e-01
7.330847168e+02,5.985461473e-01
7.332489014e+02,6.076444983e-01
7.334131470e+02,6.071286201e-01
7.335773315e+02,6.031422019e-01
7.337415771e+02,6.103177667e-01
7.339058228e+02,6.190878153e-01
7.340700073e+02,6.148669124e-01
7.342342529e+02,6.034705043e-01
7.343984985e+02,6.093797684e-01
7.345627441e+02,6.134130359e-01
7.347270508e+02,6.174463630e-01
7.348912964e+02,6.141165495e-01
7.350555420e+02,6.203540564e-01
7.352197876e+02,6.205416918e-01
7.353840942e+02,6.226052046e-01
7.355483398e+02,6.098487377e-01
7.357126465e+02,6.304842234e-01
7.358768921e+02,6.336733699e-01
7.360411987e+02,6.311408281e-01
7.362055054e+02,6.171180606e-01
7.363698120e+02,6.212920547e-01
7.365341187e+02,6.240121722e-01
7.366984253e+02,6.245281100e-01
7.368627319e+02,6.320787668e-01
7.370270386e+02,6.341892481e-01
7.371913452e+02,6.287489533e-01
7.373557129e+02,6.262164116e-01
7.375200195e+02,6.222300529e-01
7.376843262e+02,6.173525453e-01
7.378486938e+02,6.331105828e-01
7.380130615e+02,6.278579235e-01
7.381773682e+02,6.298276186e-01
7.383417358e+02,6.346113086e-01
7.385061035e+02,6.423027515e-01
7.386704712e+02,6.326415539e-01
7.388348389e+02,6.264040470e-01
7.389992065e+02,6.340016127e-01
7.391635742e+02,6.268261075e-01
7.393279419e+02,6.435220838e-01
7.394923096e+02,6.334388852e-01
7.396567383e+02,6.397702098e-01
7.398211060e+02,6.370031834e-01
7.399855347e+02,6.415992379e-01
7.401499023e+02,6.372376680e-01
7.403143311e+02,6.355493069e-01
7.404787598e+02,6.419275403e-01
7.406431274e+02,6.325008869e-01
7.408075562e+02,6.354085803e-01
7.409719849e+02,6.479774714e-01
7.411364136e+02,6.455856562e-01
7.413008423e+02,6.258881688e-01
7.414653320e+02,6.486809850e-01
7.416297607e+02,6.342361569e-01
7.417941895e+02,6.400516033e-01
7.419586182e+02,6.462422609e-01
7.421231079e+02,6.340485215e-01
