wavelength, A
7.365341187e+02,5.525638349e-03
7.366984253e+02,-5.076558227e-05
7.368627319e+02,2.057958627e-03
7.370270386e+02,-4.315074533e-03
7.371913452e+02,2.011098200e-03
7.373557129e+02,-3.752748249e-03
7.375200195e+02,1.401911140e-03
7.376843262e+02,-3.284142818e-03
7.378486938e+02,1.261329511e-03
7.380130615e+02,-3.799608676e-03
7.381773682e+02,-5.662314943e-04
7.383417358e+02,-3.237282159e-03
7.385061035e+02,1.542492770e-03
7.386704712e+02,-2.815537388e-03
7.388348389e+02,4.072961863e-03
7.389992065e+02,-8.942552959e-04
7.391635742e+02,1.366765791e-04
7.393279419e+02,-2.300071530e-03
7.394923096e+02,3.135751002e-03
7.396567383e+02,-5.111703649e-03
7.398211060e+02,3.698077518e-03
7.399855347e+02,-8.942552959e-04
7.401499023e+02,1.835371077e-04
7.403143311e+02,-2.768676961e-03
7.404787598e+02,1.917377114e-03
7.406431274e+02,-5.205424968e-03
7.408075562e+02,7.458635955e-04
7.409719849e+02,-5.533448886e-03
7.411364136e+02,2.854587743e-03
7.413008423e+02,-4.830540624e-03
7.414653320e+02,2.573424717e-03
7.416297607e+02,-1.597163384e-03
7.417941895e+02,1.167608425e-03
7.419586182e+02,4.647003370e-04
7.421231079e+02,4.822730552e-03
7.422875366e+02,-4.174493253e-03
7.424520264e+02,6.990030524e-04
7.426165161e+02,-3.940190189e-03
7.427810059e+02,2.479703631e-03
7.429454346e+02,1.448771683e-03
7.431099243e+02,3.416914260e-03
7.432744141e+02,-2.112629358e-03
7.434389038e+02,3.557496006e-03
7.436033936e+02,-3.471584991e-03
7.437679443e+02,2.479703631e-03
7.439324341e+02,-2.581234789e-03
7.440969238e+02,4.354124889e-03
7.442614746e+02,-3.190421732e-03
7.444259644e+02,1.027026796e-03
7.445905151e+02,-1.503442298e-03
7.447550049e+02,2.948308829e-03
7.449195557e+02,-3.518445417e-03
7.450841064e+02,1.401911140e-03
7.452486572e+02,-3.893329762e-03
7.454132080e+02,3.885519691e-03
7.455777588e+02,-1.550302841e-03
7.457423096e+02,2.339121886e-03
7.459068604e+02,-2.581234789e-03
7.460714111e+02,-8.005342097e-04
7.462359619e+02,-3.612166503e-03
7.464005737e+02,4.260404035e-03
7.465651245e+02,-4.830540624e-03
7.467297363e+02,3.885519691e-03
7.468942871e+02,-1.925187185e-03
7.470588989e+02,5.115608801e-04
7.472235107e+02,-3.471584991e-03
7.473880615e+02,3.088890575e-03
7.475526733e+02,-2.721816301e-03
7.477172852e+02,3.744938178e-03
7.478818970e+02,-2.393792616e-03
7.480465088e+02,2.292261459e-03
7.482111816e+02,-4.408795852e-03
7.483757935e+02,2.385982545e-03
7.485404053e+02,4.178397940e-04
7.487050781e+02,6.884593982e-03
7.488696899e+02,-4.221353680e-03
7.490343628e+02,3.698077518e-03
7.491989746e+02,-8.473947528e-04
7.493636475e+02,5.584214232e-04
7.495283203e+02,-1.784605556e-03
7.496929321e+02,4.775870126e-03
7.498576050e+02,-5.193709512e-04
7.500222778e+02,2.479703631e-03
7.501869507e+02,-8.942552959e-04
7.503516846e+02,2.011098200e-03
7.505163574e+02,-3.799608676e-03
7.506810303e+02,8.864452248e-04
7.508457031e+02,-1.503442298e-03
7.510104370e+02,6.521425094e-04
7.511751099e+02,-4.502516706e-03
7.513398438e+02,3.651217092e-03
7.515045166e+02,-3.940190189e-03
7.516692505e+02,2.198540373e-03
7.518339844e+02,-4.596238025e-03
7.519987183e+02,3.557496006e-03
7.521634521e+02,-2.253210871e-03
7.523281860e+02,2.292261459e-03
7.524929199e+02,-6.283217110e-03
7.526576538e+02,2.245400799e-03
7.528223877e+02,-3.143561073e-03
7.529871826e+02,1.870516571e-03
7.531519165e+02,-1.081697410e-03
7.533166504e+02,4.775870126e-03
7.534814453e+02,-4.033911508e-03
7.536461792e+02,5.244475324e-03
7.538109741e+02,-1.222279039e-03
7.539757690e+02,3.885519691e-03
7.541405640e+02,-3.612166503e-03
7.543052979e+02,3.744938178e-03
7.544700928e+02,-6.048914511e-03
7.546348877e+02,2.385982545e-03
7.547997437e+02,-2.018908272e-03
7.549645386e+02,4.400985781e-03
7.551293335e+02,-2.393792616e-03
7.552941284e+02,1.823656028e-03
7.554589844e+02,2.303976507e-04
7.556237793e+02,2.760866657e-03
7.557886353e+02,-3.612166503e-03
7.559534302e+02,1.214468968e-03
7.561182861e+02,-3.705887590e-03
7.562831421e+02,6.990030524e-04
7.564479370e+02,-1.831466099e-03
7.566127930e+02,4.447846208e-03
7.567776489e+02,-6.986125372e-03
7.569425049e+02,-1.175418496e-03
7.571073608e+02,-3.518445417e-03
7.572722778e+02,3.229472088e-03
7.574371338e+02,-8.813686669e-03
7.576019897e+02,3.370053833e-03
7.577669067e+02,-4.221353680e-03
7.579317627e+02,3.135751002e-03
7.580966797e+02,-1.831466099e-03
7.582615356e+02,3.323193174e-03
7.584264526e+02,-2.909258474e-03
7.585913696e+02,2.011098200e-03
7.587562866e+02,-3.752748249e-03
7.589211426e+02,8.864452248e-04
7.590860596e+02,-1.878326642e-03
7.592510376e+02,4.494706634e-03
7.594159546e+02,-4.315074533e-03
7.595808716e+02,3.229472088e-03
7.597457886e+02,-3.143561073e-03
7.599107056e+02,1.729934942e-03
7.600756836e+02,-2.534374129e-03
7.602406006e+02,1.366765791e-04
7.604055786e+02,7.458635955e-04
7.605705566e+02,4.963312298e-03
7.607354736e+02,-3.940190189e-03
7.609004517e+02,4.635288380e-03
7.610654297e+02,-4.268214107e-03
7.612304077e+02,4.729009233e-03
7.613953857e+02,-2.721816301e-03
7.615603638e+02,1.355050597e-03
7.617253418e+02,-2.721816301e-03
7.618903198e+02,1.729934942e-03
7.620552979e+02,-5.392867140e-03
7.622203369e+02,-3.319288080e-04
7.623853149e+02,-6.130920374e-04
7.625503540e+02,1.636213856e-03
7.627153320e+02,-3.518445417e-03
7.628803711e+02,1.448771683e-03
7.630454102e+02,-1.269139582e-03
7.632103882e+02,3.416914260e-03
7.633754272e+02,-3.518445417e-03
7.635404663e+02,1.355050597e-03
7.637055054e+02,-1.597163384e-03
7.638705444e+02,2.385982545e-03
7.640355835e+02,-3.190421732e-03
7.642006836e+02,4.072961863e-03
7.643657227e+02,-8.005342097e-04
7.645307617e+02,-5.193709512e-04
7.646958618e+02,-4.080771934e-03
7.648609009e+02,2.151679713e-03
7.650260010e+02,-3.893329762e-03
7.651910400e+02,2.714006230e-03
7.653561401e+02,-4.783680197e-03
7.655212402e+02,2.995169489e-03
7.656863403e+02,-2.721816301e-03
7.658514404e+02,3.182611661e-03
7.660165405e+02,-4.877401050e-03
7.661816406e+02,3.229472088e-03
7.663467407e+02,-2.300071530e-03
7.665118408e+02,2.011098200e-03
7.666769409e+02,-1.409721212e-03
7.668421021e+02,5.338196643e-03
7.670072021e+02,-2.346931957e-03
7.671723633e+02,2.573424717e-03
7.673374634e+02,-3.940190189e-03
7.675026245e+02,2.948308829e-03
7.676677856e+02,-2.487513702e-03
7.678328857e+02,4.354124889e-03
7.679980469e+02,-2.628095215e-03
7.681632080e+02,5.291335750e-03
7.683283691e+02,-5.767751485e-03
7.684935303e+02,2.057958627e-03
7.686587524e+02,-2.206350444e-03
7.688239136e+02,2.573424717e-03
7.689890747e+02,-1.925187185e-03
7.691542358e+02,1.776795485e-03
7.693194580e+02,-1.737745013e-03
7.694846191e+02,3.744938178e-03
7.696498413e+02,-7.536736666e-04
7.698150635e+02,2.620285144e-03
7.699802246e+02,-2.206350444e-03
7.701454468e+02,8.981603605e-05
7.703106689e+02,-1.503442298e-03
7.704758911e+02,2.339121886e-03
7.706411133e+02,-1.831466099e-03
7.708063354e+02,5.666220095e-03
7.709715576e+02,-4.502516706e-03
7.711367798e+02,2.807727316e-03
7.713020630e+02,-2.956118900e-03
7.714672852e+02,7.927241386e-04
7.716325073e+02,-8.473947528e-04
7.717977905e+02,2.011098200e-03
7.719630737e+02,-3.612166503e-03
7.721282959e+02,2.948308829e-03
7.722935791e+02,-2.206350444e-03
7.724588623e+02,1.835371077e-04
7.726241455e+02,-6.564380601e-03
7.727893677e+02,3.557496006e-03
7.729546509e+02,-5.076558227e-05
7.731199951e+02,5.338196643e-03
7.732852783e+02,-3.319288080e-04
7.734505615e+02,2.057958627e-03
7.736158447e+02,-2.956118900e-03
7.737811890e+02,2.479703631e-03
7.739464722e+02,-3.143561073e-03
7.741118164e+02,2.620285144e-03
7.742770996e+02,-2.065768698e-03
7.744424438e+02,6.990030524e-04
7.746077271e+02,-4.549377132e-03
7.747730713e+02,3.709792800e-04
7.749384155e+02,-1.456581755e-03
7.751037598e+02,5.806801841e-03
7.752691040e+02,-2.721816301e-03
7.754344482e+02,6.052819663e-04
7.755997925e+02,-5.017982796e-03
7.757651367e+02,5.385057069e-03
7.759305420e+02,-1.456581755e-03
7.760958862e+02,2.573424717e-03
7.762612915e+02,-3.893329762e-03
7.764266357e+02,2.011098200e-03
7.765920410e+02,-5.205424968e-03
7.767573853e+02,4.213543609e-03
7.769227905e+02,-2.628095215e-03
7.770881958e+02,1.495632227e-03
7.772536011e+02,-2.956118900e-03
7.774189453e+02,2.901448403e-03
7.775843506e+02,-4.033911508e-03
7.777498169e+02,3.557496006e-03
7.779152222e+02,1.448771683e-03
7.780806274e+02,-3.424724331e-03
7.782460327e+02,-9.762612171e-05
7.784114990e+02,-1.913472079e-04
7.785769043e+02,2.385982545e-03
7.787423096e+02,-4.127632361e-03
7.789077759e+02,3.698077518e-03
7.790732422e+02,-2.346931957e-03
7.792386475e+02,2.901448403e-03
7.794041138e+02,-8.473947528e-04
7.795695801e+02,1.167608425e-03
7.797350464e+02,-3.190421732e-03
7.799005127e+02,2.948308829e-03
7.800659790e+02,-2.956118900e-03
7.802314453e+02,1.261329511e-03
7.803969116e+02,-3.424724331e-03
7.805623779e+02,8.864452248e-04
7.807279053e+02,-3.987051081e-03
7.808933716e+02,2.573424717e-03
7.810588989e+02,-3.377863904e-03
7.812243652e+02,4.307264462e-03
7.813898926e+02,-3.237282159e-03
7.815554199e+02,4.635288380e-03
7.817208862e+02,-1.925187185e-03
7.818864136e+02,4.635288380e-03
7.820519409e+02,-1.737745013e-03
7.822174683e+02,2.948308829e-03
7.823829956e+02,-3.049839986e-03
7.825485229e+02,8.395846817e-04
7.827140503e+02,-4.315074533e-03
7.828796387e+02,1.636213856e-03
7.830451660e+02,-2.206350444e-03
7.832106934e+02,1.167608425e-03
7.833762817e+02,-4.643098451e-03
7.835418091e+02,1.366765791e-04
7.837073975e+02,-5.193709512e-04
7.838729858e+02,1.823656028e-03
7.840385132e+02,-7.536736666e-04
7.842041016e+02,3.323193174e-03
7.843696899e+02,-4.127632361e-03
7.845352783e+02,2.667145571e-03
7.847008667e+02,-4.549377132e-03
7.848664551e+02,7.927241386e-04
7.850320435e+02,-4.783680197e-03
7.851976318e+02,4.869590979e-03
7.853632812e+02,-3.471584991e-03
7.855288696e+02,2.198540373e-03
7.856945190e+02,-4.502516706e-03
7.858601074e+02,2.245400799e-03
7.860257568e+02,-2.112629358e-03
7.861913452e+02,3.604356432e-03
7.863569946e+02,-3.705887590e-03
7.865226440e+02,2.385982545e-03
7.866882935e+02,-2.487513702e-03
7.868539429e+02,3.838659264e-03
7.870195923e+02,-3.096700646e-03
7.871852417e+02,1.823656028e-03
7.873508911e+02,-2.674955875e-03
7.875165405e+02,2.901448403e-03
7.876821899e+02,-2.112629358e-03
7.878479004e+02,1.167608425e-03
7.880135498e+02,-3.518445417e-03
7.881792603e+02,3.135751002e-03
7.883449097e+02,-1.128557953e-03
7.885106201e+02,4.026101436e-03
7.886763306e+02,-3.471584991e-03
7.888419800e+02,1.729934942e-03
7.890076904e+02,-3.143561073e-03
7.891734009e+02,-3.905045105e-06
7.893391113e+02,-4.033911508e-03
7.895048218e+02,3.604356432e-03
7.896705322e+02,-2.534374129e-03
7.898362427e+02,1.027026796e-03
7.900020142e+02,-4.830540624e-03
7.901677246e+02,3.838659264e-03
7.903334351e+02,-2.628095215e-03
7.904992065e+02,5.057033151e-03
7.906649170e+02,-3.893329762e-03
7.908306885e+02,6.052819663e-04
7.909964600e+02,-3.471584991e-03
7.911622314e+02,4.295549297e-05
7.913279419e+02,-1.409721212e-03
7.914937134e+02,2.667145571e-03
7.916594849e+02,-1.597163384e-03
7.918252563e+02,2.057958627e-03
7.919910278e+02,-2.815537388e-03
7.921567993e+02,1.917377114e-03
7.923226318e+02,-3.143561073e-03
7.924884033e+02,3.604356432e-03
7.926541748e+02,-4.361934960e-03
7.928200073e+02,1.870516571e-03
7.929857788e+02,-4.268214107e-03
7.931516113e+02,1.542492770e-03
7.933174438e+02,-5.193709512e-04
7.934832153e+02,3.416914260e-03
7.936490479e+02,-2.393792616e-03
7.938148804e+02,4.354124889e-03
7.939807129e+02,-3.799608676e-03
7.941465454e+02,1.214468968e-03
7.943123779e+02,-3.284142818e-03
7.944782104e+02,2.573424717e-03
7.946440430e+02,-1.690884470e-03
7.948099365e+02,4.026101436e-03
7.949757690e+02,-5.017982796e-03
7.951416016e+02,2.011098200e-03
7.953074951e+02,-1.831466099e-03
7.954733276e+02,8.864452248e-04
7.956392212e+02,-5.674030166e-03
7.958051147e+02,3.229472088e-03
7.959710083e+02,-6.704962347e-03
7.961368408e+02,3.370053833e-03
7.963027344e+02,-4.502516706e-03
7.964686279e+02,1.308190054e-03
7.966345215e+02,-3.424724331e-03
7.968004150e+02,4.916451406e-03
7.969663696e+02,-2.721816301e-03
7.971322632e+02,2.526564058e-03
7.972981567e+02,-4.924261477e-03
7.974641113e+02,3.698077518e-03
7.976300049e+02,-6.283217110e-03
7.977959595e+02,2.057958627e-03
7.979618530e+02,-1.222279039e-03
7.981278076e+02,3.744938178e-03
7.982937622e+02,-3.565306077e-03
7.984596558e+02,-8.473947528e-04
7.986256104e+02,-2.581234789e-03
7.987915649e+02,1.823656028e-03
7.989575195e+02,-1.690884470e-03
7.991234741e+02,1.917377114e-03
7.992894287e+02,-2.018908272e-03
7.994554443e+02,4.635288380e-03
7.996213989e+02,-5.392867140e-03
7.997873535e+02,3.463774920e-03
7.999533691e+02,-3.705887590e-03
8.001193237e+02,1.120747882e-03
8.002853394e+02,-5.076558227e-05
8.004512939e+02,4.166682716e-03
8.006173096e+02,-2.581234789e-03
8.007833252e+02,1.448771683e-03
8.009493408e+02,-2.253210871e-03
8.011153564e+02,3.463774920e-03
8.012813721e+02,-1.597163384e-03
8.014473877e+02,4.822730552e-03
8.016134033e+02,-4.315074533e-03
8.017794189e+02,4.635288380e-03
8.019454346e+02,-2.393792616e-03
8.021115112e+02,1.729934942e-03
8.022775269e+02,-2.440653043e-03
8.024435425e+02,1.495632227e-03
8.026096191e+02,-2.768676961e-03
8.027756348e+02,3.510635346e-03
8.029417114e+02,-9.879763238e-04
8.031077881e+02,9.801662527e-04
8.032738647e+02,-2.909258474e-03
8.034399414e+02,1.495632227e-03
8.036059570e+02,-4.736819305e-03
8.037720337e+02,2.948308829e-03
8.039381714e+02,-1.456581755e-03
8.041042480e+02,3.510635346e-03
8.042703247e+02,-2.674955875e-03
8.044364014e+02,1.261329511e-03
8.046025391e+02,-1.972047612e-03
8.047686157e+02,4.119822290e-03
8.049346924e+02,-3.846469335e-03
8.051008301e+02,2.104819287e-03
8.052669678e+02,-3.377863904e-03
8.054330444e+02,1.120747882e-03
8.055991821e+02,-2.721816301e-03
8.057653198e+02,3.135751002e-03
8.059314575e+02,-3.002979560e-03
8.060975952e+02,4.447846208e-03
8.062637329e+02,-3.471584991e-03
8.064298706e+02,4.635288380e-03
8.065960083e+02,-3.565306077e-03
8.067621460e+02,3.042029915e-03
8.069283447e+02,-4.830540624e-03
8.070944824e+02,2.948308829e-03
8.072606201e+02,-2.487513702e-03
8.074268188e+02,3.791798605e-03
8.075930176e+02,-4.256498942e-04
8.077591553e+02,2.385982545e-03
8.079253540e+02,-4.971122369e-03
8.080915527e+02,1.636213856e-03
8.082577515e+02,-5.205424968e-03
8.084239502e+02,2.620285144e-03
8.085900879e+02,-3.331003245e-03
8.087563477e+02,3.709792800e-04
8.089225464e+02,-3.143561073e-03
8.090887451e+02,-3.319288080e-04
8.092549438e+02,-7.068131235e-04
8.094211426e+02,8.864452248e-04
8.095874023e+02,-3.752748249e-03
8.097536011e+02,2.620285144e-03
8.099198608e+02,-1.925187185e-03
8.100860596e+02,2.995169489e-03
8.102523193e+02,-5.861472338e-03
8.104185791e+02,7.458635955e-04
8.105848389e+02,-5.205424968e-03
8.107510986e+02,2.995169489e-03
8.109173584e+02,-2.487513702e-03
8.110836182e+02,1.589353313e-03
8.112498779e+02,-3.518445417e-03
8.114161377e+02,5.010172725e-03
8.115823975e+02,-4.830540624e-03
8.117486572e+02,6.369128358e-03
8.119149780e+02,-1.316000125e-03
8.120812378e+02,2.995169489e-03
8.122475586e+02,-1.644023927e-03
8.124138184e+02,2.011098200e-03
8.125801392e+02,-3.612166503e-03
8.127463989e+02,2.667145571e-03
8.129127197e+02,-2.393792616e-03
8.130790405e+02,1.917377114e-03
8.132453613e+02,-2.768676961e-03
8.134116821e+02,1.917377114e-03
8.135780029e+02,-2.956118900e-03
8.137443237e+02,3.557496006e-03
8.139106445e+02,-1.737745013e-03
8.140769653e+02,3.229472088e-03
8.142433472e+02,-5.674030166e-03
8.144096680e+02,2.198540373e-03
8.145760498e+02,-4.256498942e-04
8.147423706e+02,3.463774920e-03
8.149087524e+02,-4.268214107e-03
8.150750732e+02,2.198540373e-03
8.152414551e+02,-2.862398047e-03
8.154078369e+02,1.917377114e-03
8.155742188e+02,2.772581938e-04
8.157406006e+02,-7.536736666e-04
8.159069214e+02,-5.017982796e-03
8.160733643e+02,3.979241010e-03
8.162397461e+02,-2.159489784e-03
8.164061279e+02,7.458635955e-04
8.165725098e+02,-3.096700646e-03
8.167388916e+02,2.526564058e-03
8.169053345e+02,-1.972047612e-03
8.170717163e+02,4.072961863e-03
8.172381592e+02,-4.830540624e-03
8.174045410e+02,2.948308829e-03
8.175709839e+02,-5.205424968e-03
8.177374268e+02,1.729934942e-03
8.179038696e+02,-2.721816301e-03
8.180702515e+02,3.042029915e-03
8.182366943e+02,-4.502516706e-03
8.184031372e+02,2.479703631e-03
8.185695801e+02,-3.659027163e-03
8.187360840e+02,2.198540373e-03
8.189025269e+02,-3.143561073e-03
8.190689697e+02,1.542492770e-03
8.192354126e+02,-6.892404519e-03
8.194019165e+02,1.027026796e-03
8.195683594e+02,-1.972047612e-03
8.197348633e+02,3.698077518e-03
8.199013062e+02,-3.987051081e-03
8.200678101e+02,3.651217092e-03
8.202343140e+02,-5.627169739e-03
8.204007568e+02,-5.814611912e-03
8.205672607e+02,3.229472088e-03
8.207337646e+02,6.521425094e-04
8.209002686e+02,2.057958627e-03
8.210667725e+02,-6.236356683e-03
8.212333374e+02,1.073887339e-03
8.213998413e+02,-3.096700646e-03
8.215663452e+02,2.760866657e-03
8.217328491e+02,-2.159489784e-03
8.218994141e+02,2.011098200e-03
8.220659180e+02,6.521425094e-04
8.222324829e+02,2.854587743e-03
8.223989868e+02,-2.956118900e-03
8.225655518e+02,5.010172725e-03
8.227321167e+02,-2.628095215e-03
8.228986816e+02,1.917377114e-03
8.230651855e+02,-3.190421732e-03
8.232317505e+02,3.744938178e-03
8.233983154e+02,-1.362860668e-03
8.235649414e+02,3.979241010e-03
8.237315063e+02,-2.956118900e-03
8.238980713e+02,2.432842972e-03
8.240646362e+02,-1.597163384e-03
8.242312012e+02,2.245400799e-03
8.243978271e+02,-7.068131235e-04
8.245643921e+02,3.838659264e-03
8.247310181e+02,-4.736819305e-03
8.248976440e+02,2.620285144e-03
8.250642090e+02,-1.831466099e-03
8.252308350e+02,2.620285144e-03
8.253974609e+02,-3.799608676e-03
8.255640869e+02,3.182611661e-03
8.257307129e+02,-4.361934960e-03
8.258973389e+02,1.964237541e-03
8.260639648e+02,-9.411158389e-04
8.262305908e+02,8.864452248e-04
8.263972168e+02,-4.127632361e-03
8.265638428e+02,2.573424717e-03
8.267305298e+02,-4.408795852e-03
8.268971558e+02,3.557496006e-03
8.270638428e+02,-4.361934960e-03
8.272304688e+02,4.213543609e-03
8.273971558e+02,-3.659027163e-03
8.275637817e+02,3.744938178e-03
8.277304688e+02,-3.612166503e-03
8.278971558e+02,2.807727316e-03
8.280638428e+02,-2.393792616e-03
8.282305298e+02,4.178397940e-04
8.283972168e+02,-2.721816301e-03
8.285639038e+02,3.604356432e-03
8.287305908e+02,-1.644023927e-03
8.288972778e+02,6.521425094e-04
8.290640259e+02,-4.174493253e-03
8.292307129e+02,1.870516571e-03
8.293973999e+02,-4.127632361e-03
8.295641479e+02,4.213543609e-03
8.297308350e+02,6.052819663e-04
8.298975830e+02,2.245400799e-03
8.300643311e+02,2.772581938e-04
8.302310181e+02,3.370053833e-03
8.303977661e+02,-3.284142818e-03
8.305645142e+02,2.526564058e-03
8.307312622e+02,-1.269139582e-03
8.308980103e+02,-2.382077364e-04
8.310647583e+02,-3.237282159e-03
8.312315063e+02,1.729934942e-03
8.313983154e+02,-2.487513702e-03
8.315650635e+02,2.760866657e-03
8.317318115e+02,6.052819663e-04
8.318986206e+02,3.744938178e-03
8.320653687e+02,-3.424724331e-03
8.322321777e+02,3.323193174e-03
8.323989258e+02,-1.690884470e-03
8.325657349e+02,2.292261459e-03
8.327325439e+02,-4.361934960e-03
8.328992920e+02,9.333057096e-04
8.330661011e+02,-2.065768698e-03
8.332329102e+02,5.584214232e-04
8.333997192e+02,-2.909258474e-03
8.335665283e+02,5.584214232e-04
8.337333374e+02,-2.300071530e-03
8.339002075e+02,1.776795485e-03
8.340670166e+02,-4.268214107e-03
8.342338257e+02,7.927241386e-04
8.344006958e+02,-1.737745013e-03
8.345675049e+02,3.979241010e-03
8.347343750e+02,-2.581234789e-03
8.349011841e+02,4.166682716e-03
8.350680542e+02,-5.076558227e-05
8.352349243e+02,2.667145571e-03
8.354017334e+02,-3.284142818e-03
8.355686035e+02,2.339121886e-03
8.357354736e+02,-3.705887590e-03
8.359023438e+02,2.104819287e-03
8.360692139e+02,-3.705887590e-03
8.362360840e+02,3.182611661e-03
8.364030151e+02,-7.536736666e-04
8.365698853e+02,2.901448403e-03
8.367367554e+02,-2.674955875e-03
8.369036865e+02,2.292261459e-03
8.370705566e+02,-4.783680197e-03
8.372374878e+02,2.807727316e-03
8.374043579e+02,-2.440653043e-03
8.375712891e+02,1.823656028e-03
8.377382202e+02,-3.787893511e-04
8.379050903e+02,6.052819663e-04
8.380720215e+02,-3.331003245e-03
8.382389526e+02,3.698077518e-03
8.384058838e+02,-2.159489784e-03
8.385728149e+02,8.864452248e-04
8.387397461e+02,-4.127632361e-03
8.389067383e+02,1.355050597e-03
8.390736694e+02,1.835371077e-04
8.392406006e+02,1.355050597e-03
8.394075317e+02,-3.377863904e-03
8.395745239e+02,4.119822290e-03
8.397414551e+02,-1.925187185e-03
8.399084473e+02,3.323193174e-03
8.400754395e+02,-3.002979560e-03
8.402423706e+02,3.510635346e-03
8.404093628e+02,-5.533448886e-03
8.405763550e+02,2.807727316e-03
8.407433472e+02,-3.518445417e-03
8.409103394e+02,4.307264462e-03
8.410773315e+02,-2.628095215e-03
8.412443237e+02,1.870516571e-03
8.414113159e+02,-2.956118900e-03
8.415783081e+02,-2.850682940e-04
8.417453613e+02,-2.581234789e-03
8.419123535e+02,2.526564058e-03
8.420794067e+02,-2.850682940e-04
8.422463989e+02,4.166682716e-03
8.424134521e+02,-2.346931957e-03
8.425804443e+02,3.651217092e-03
8.427474976e+02,-2.628095215e-03
8.429145508e+02,4.119822290e-03
8.430816040e+02,-4.596238025e-03
8.432485962e+02,2.714006230e-03
8.434156494e+02,-1.925187185e-03
8.435827026e+02,1.355050597e-03
8.437497559e+02,2.854587743e-03
8.439168701e+02,6.990030524e-04
8.440839233e+02,6.052819663e-04
8.442509766e+02,2.303976507e-04
8.444180298e+02,-3.284142818e-03
8.445851440e+02,3.135751002e-03
8.447521973e+02,-5.205424968e-03
8.449193115e+02,2.245400799e-03
8.450864258e+02,-1.175418496e-03
8.452534790e+02,-9.762612171e-05
8.454205933e+02,-2.487513702e-03
8.455877075e+02,2.807727316e-03
8.457548218e+02,-2.393792616e-03
8.459219360e+02,5.619359668e-03
8.460890503e+02,-1.175418496e-03
8.462561646e+02,8.395846817e-04
8.464232788e+02,-2.159489784e-03
8.465903931e+02,1.917377114e-03
8.467575073e+02,-2.674955875e-03
8.469246826e+02,2.292261459e-03
8.470917969e+02,-1.913472079e-04
8.472589111e+02,2.057958627e-03
8.474260864e+02,1.073887339e-03
8.475932007e+02,1.870516571e-03
8.477603760e+02,-5.111703649e-03
8.479275513e+02,5.584214232e-04
8.480947266e+02,-5.580309313e-03
8.482618408e+02,2.667145571e-03
8.484290161e+02,-6.330078002e-03
8.485961914e+02,3.838659264e-03
8.487633667e+02,-5.439727567e-03
8.489305420e+02,3.042029915e-03
8.490977783e+02,-3.518445417e-03
8.492649536e+02,3.323193174e-03
8.494321289e+02,-1.690884470e-03
8.495993652e+02,3.370053833e-03
8.497665405e+02,-2.674955875e-03
8.499337158e+02,1.261329511e-03
8.501009521e+02,-3.612166503e-03
8.502681885e+02,1.589353313e-03
8.504353638e+02,-3.049839986e-03
8.506026001e+02,7.306339219e-03
8.507698364e+02,-3.331003245e-03
8.509370728e+02,2.057958627e-03
8.511043091e+02,-1.831466099e-03
8.512715454e+02,3.135751002e-03
8.514387817e+02,-3.471584991e-03
8.516060181e+02,1.355050597e-03
8.517732544e+02,7.927241386e-04
8.519404907e+02,2.011098200e-03
8.521077881e+02,-1.269139582e-03
8.522750244e+02,3.932380117e-03
8.524423218e+02,-5.158564541e-03
8.526095581e+02,-3.905045105e-06
8.527768555e+02,-2.815537388e-03
8.529440918e+02,3.698077518e-03
8.531113892e+02,-2.206350444e-03
8.532786865e+02,2.385982545e-03
8.534459839e+02,-3.002979560e-03
8.536132812e+02,3.463774920e-03
8.537805786e+02,-5.533448886e-03
8.539478760e+02,4.647003370e-04
8.541151733e+02,-6.376938429e-03
8.542824707e+02,4.307264462e-03
8.544497681e+02,-2.393792616e-03
8.546171265e+02,2.151679713e-03
8.547844238e+02,-2.346931957e-03
8.549517212e+02,1.308190054e-03
8.551190796e+02,-3.424724331e-03
8.552863770e+02,2.667145571e-03
8.554537354e+02,-3.987051081e-03
8.556210938e+02,1.401911140e-03
8.557884521e+02,-2.721816301e-03
8.559557495e+02,9.801662527e-04
8.561231079e+02,-3.987051081e-03
8.562904663e+02,3.744938178e-03
8.564578247e+02,-5.346006714e-03
8.566251831e+02,2.620285144e-03
8.567925415e+02,-4.830540624e-03
8.569599609e+02,2.245400799e-03
8.571273193e+02,-4.361934960e-03
8.572946777e+02,1.261329511e-03
8.574620972e+02,-3.143561073e-03
8.576294556e+02,2.432842972e-03
8.577968750e+02,-1.925187185e-03
8.579642334e+02,5.385057069e-03
8.581316528e+02,-4.455656279e-03
8.582990723e+02,4.916451406e-03
8.584664307e+02,-4.502516706e-03
8.586338501e+02,3.791798605e-03
8.588012695e+02,-4.361934960e-03
8.589686890e+02,1.308190054e-03
8.591361084e+02,-2.382077364e-04
8.593035278e+02,2.854587743e-03
8.594709473e+02,-1.831466099e-03
8.596384277e+02,1.366765791e-04
8.598058472e+02,-4.877401050e-03
8.599732666e+02,2.807727316e-03
8.601407471e+02,-1.081697410e-03
8.603081665e+02,4.494706634e-03
8.604756470e+02,1.366765791e-04
8.606430664e+02,1.636213856e-03
8.608105469e+02,-3.940190189e-03
8.609780273e+02,3.651217092e-03
8.611455078e+02,-3.659027163e-03
8.613129883e+02,2.760866657e-03
8.614804688e+02,-3.518445417e-03
8.616479492e+02,2.854587743e-03
8.618154297e+02,-2.382077364e-04
