wavelength, A
6.156010132e+02,3.921476752e-02
6.157617188e+02,3.663793206e-02
6.159224243e+02,3.490442410e-02
6.160831909e+02,3.462331370e-02
6.162438965e+02,3.485757113e-02
6.164046021e+02,4.080772027e-02
6.165653687e+02,3.382683545e-02
6.167260742e+02,3.392054141e-02
6.168868408e+02,3.467016667e-02
6.170476074e+02,3.996439278e-02
6.172083740e+02,3.340517357e-02
6.173691406e+02,3.499812633e-02
6.175299072e+02,3.987069055e-02
6.176906738e+02,3.766866401e-02
6.178514404e+02,3.696589172e-02
6.180122070e+02,3.654422611e-02
6.181729736e+02,3.504497930e-02
6.183338013e+02,3.574775159e-02
6.184945679e+02,3.359257802e-02
6.186553955e+02,3.879310191e-02
6.188161621e+02,3.509182855e-02
6.189769897e+02,3.724700212e-02
6.191378174e+02,3.181221709e-02
6.192986450e+02,4.005809501e-02
6.194594727e+02,2.886056900e-02
6.196203003e+02,3.452961147e-02
6.197811279e+02,3.434220329e-02
6.199419556e+02,3.879310191e-02
6.201028442e+02,3.513868153e-02
6.202636719e+02,3.794977441e-02
6.204245605e+02,3.228073567e-02
6.205853882e+02,3.752811253e-02
6.207462769e+02,3.452961147e-02
6.209071655e+02,3.659107909e-02
6.210679932e+02,3.288980573e-02
6.212288818e+02,3.504497930e-02
6.213897705e+02,3.527923673e-02
6.215506592e+02,3.940217569e-02
6.217116089e+02,3.438905627e-02
6.218724976e+02,3.790292516e-02
6.220333862e+02,3.527923673e-02
6.221943359e+02,3.630996868e-02
6.223552246e+02,3.602886200e-02
6.225161743e+02,3.734070435e-02
6.226770630e+02,3.345202282e-02
6.228380127e+02,3.481071815e-02
6.229989624e+02,3.532608598e-02
6.231599121e+02,3.846514225e-02
6.233208618e+02,3.593515605e-02
6.234818115e+02,3.874625266e-02
6.236427612e+02,3.654422611e-02
6.238037109e+02,3.790292516e-02
6.239647217e+02,3.673163429e-02
6.241256714e+02,3.593515605e-02
6.242866821e+02,3.476386890e-02
6.244476318e+02,3.630996868e-02
6.246086426e+02,4.169790074e-02
6.247696533e+02,3.457646072e-02
6.249306641e+02,3.509182855e-02
6.250916748e+02,3.424850106e-02
6.252526855e+02,3.068778105e-02
6.254136963e+02,3.377998620e-02
6.255747070e+02,3.223388270e-02
6.257357178e+02,3.776236996e-02
6.258967285e+02,3.340517357e-02
6.260578003e+02,3.804347664e-02
6.262188110e+02,3.331146762e-02
6.263798828e+02,3.265554830e-02
6.265409546e+02,3.401424363e-02
6.267019653e+02,3.790292516e-02
6.268630371e+02,3.532608598e-02
6.270241089e+02,3.621626645e-02
6.271851807e+02,4.113568366e-02
6.273462524e+02,3.199962527e-02
6.275073242e+02,3.153111041e-02
6.276684570e+02,3.139055520e-02
6.278295288e+02,3.888680786e-02
6.279906616e+02,3.668478131e-02
6.281517334e+02,3.129685298e-02
6.283128662e+02,3.410794586e-02
6.284739380e+02,3.368628025e-02
6.286350708e+02,3.640367463e-02
6.287962036e+02,3.893365711e-02
6.289573364e+02,4.005809501e-02
6.291184692e+02,3.584145382e-02
6.292796021e+02,3.462331370e-02
6.294407349e+02,3.865255043e-02
6.296018677e+02,3.771551698e-02
6.297630615e+02,3.303036094e-02
6.299241943e+02,4.188530892e-02
6.300853882e+02,4.038605839e-02
6.302465210e+02,4.057346284e-02
6.304077148e+02,3.912106529e-02
6.305689087e+02,3.898051009e-02
6.307301025e+02,3.551349416e-02
6.308912354e+02,3.841828927e-02
6.310524292e+02,4.479010403e-02
6.312136841e+02,4.090142250e-02
6.313748779e+02,4.291604087e-02
6.315360718e+02,4.193215817e-02
6.316972656e+02,3.977698833e-02
6.318585205e+02,4.338455945e-02
6.320197144e+02,3.926162049e-02
6.321809692e+02,3.912106529e-02
6.323422241e+02,3.832458705e-02
6.325034180e+02,3.738755733e-02
6.326646729e+02,4.099512845e-02
6.328259277e+02,4.853823036e-02
6.329871826e+02,3.883995488e-02
6.331484375e+02,4.464954883e-02
6.333096924e+02,3.883995488e-02
6.334710083e+02,4.628935456e-02
6.336322632e+02,4.516491666e-02
6.337935181e+02,4.806971550e-02
6.339548340e+02,4.291604087e-02
6.341160889e+02,4.310344905e-02
6.342774048e+02,4.582083970e-02
6.344387207e+02,4.980322346e-02
6.346000366e+02,4.858508334e-02
6.347613525e+02,4.380622134e-02
6.349226685e+02,4.474325478e-02
6.350839844e+02,4.947526380e-02
6.352453003e+02,4.441529140e-02
6.354066162e+02,4.122938588e-02
6.355679321e+02,4.806971550e-02
6.357293091e+02,4.624250531e-02
6.358906250e+02,5.327023938e-02
6.360520020e+02,4.989692569e-02
6.362133789e+02,4.994377866e-02
6.363746948e+02,5.013118312e-02
6.365360718e+02,4.839767516e-02
6.366974487e+02,5.434782431e-02
6.368588257e+02,5.261431634e-02
6.370202026e+02,5.177098885e-02
6.371815796e+02,5.266116932e-02
6.373429565e+02,5.420727283e-02
6.375043945e+02,4.408733174e-02
6.376657715e+02,5.195839703e-02
6.378272095e+02,5.654985085e-02
6.379885864e+02,5.551911518e-02
6.381500244e+02,5.378560722e-02
6.383114624e+02,5.308283493e-02
6.384728394e+02,5.378560722e-02
6.386342773e+02,5.064655095e-02
6.387957153e+02,5.486319214e-02
6.389571533e+02,5.570652336e-02
6.391185913e+02,5.378560722e-02
6.392800903e+02,5.940779671e-02
6.394415283e+02,5.458208546e-02
6.396029663e+02,5.856446922e-02
6.397644653e+02,5.692466348e-02
6.399259033e+02,5.462893471e-02
6.400874023e+02,6.240629777e-02
6.402489014e+02,5.926724151e-02
6.404104004e+02,5.786169320e-02
6.405718384e+02,5.926724151e-02
6.407333374e+02,6.320277601e-02
6.408948364e+02,6.437405944e-02
6.410563965e+02,6.339018047e-02
6.412178955e+02,6.254684925e-02
6.413793945e+02,6.887181103e-02
6.415408936e+02,6.620127708e-02
6.417024536e+02,7.149550319e-02
6.418639526e+02,6.671664119e-02
6.420255127e+02,6.910607219e-02
6.421870728e+02,6.484258175e-02
6.423486328e+02,7.402548939e-02
6.425101318e+02,6.709145755e-02
6.426716919e+02,7.407233864e-02
6.428332520e+02,6.704460084e-02
6.429948730e+02,7.191716880e-02
6.431564331e+02,8.100637048e-02
6.433179932e+02,7.777361572e-02
6.434795532e+02,7.365067303e-02
6.436411743e+02,7.191716880e-02
6.438027344e+02,7.847638428e-02
6.439643555e+02,7.313530892e-02
6.441259766e+02,7.964767516e-02
6.442875366e+02,7.922600955e-02
6.444491577e+02,8.456709236e-02
6.446107788e+02,8.063156158e-02
6.447723999e+02,7.871064544e-02
6.449340210e+02,8.100637048e-02
6.450957031e+02,8.044414967e-02
6.452573242e+02,8.213081211e-02
6.454189453e+02,8.648800850e-02
6.455806274e+02,8.733133227e-02
6.457422485e+02,8.587893844e-02
6.459039307e+02,9.070464969e-02
6.460655518e+02,8.803410828e-02
6.462272339e+02,9.215704352e-02
6.463889160e+02,8.606634289e-02
6.465505981e+02,8.981446922e-02
6.467122803e+02,9.178223461e-02
6.468739624e+02,9.037669003e-02
6.470356445e+02,9.740442038e-02
6.471973267e+02,9.984070808e-02
6.473590698e+02,9.543665498e-02
6.475207520e+02,9.492129087e-02
6.476824951e+02,1.008714363e-01
6.478441772e+02,9.768553078e-02
6.480059204e+02,1.004497781e-01
6.481676025e+02,1.052754894e-01
6.483293457e+02,1.036356837e-01
6.484910889e+02,1.030734628e-01
6.486528320e+02,1.028392017e-01
6.488145752e+02,1.083676890e-01
6.489763184e+02,1.071495488e-01
6.491381226e+02,1.136150658e-01
6.492998657e+02,1.043853089e-01
6.494616089e+02,1.075243652e-01
6.496234131e+02,1.123500764e-01
6.497851562e+02,1.093984246e-01
6.499469604e+02,1.167072728e-01
6.501087646e+02,1.137556210e-01
6.502705078e+02,1.150206178e-01
6.504323120e+02,1.164261624e-01
6.505941162e+02,1.221420541e-01
6.507559204e+02,1.185344830e-01
6.509177246e+02,1.200805828e-01
6.510795898e+02,1.138024703e-01
6.512413940e+02,1.243440807e-01
6.514031982e+02,1.235007495e-01
6.515650635e+02,1.212518737e-01
6.517268677e+02,1.288418323e-01
6.518887329e+02,1.210176125e-01
6.520505371e+02,1.227511242e-01
6.522124023e+02,1.341360509e-01
6.523742676e+02,1.337143928e-01
6.525361328e+02,1.357758641e-01
6.526979980e+02,1.324494034e-01
6.528598633e+02,1.395239830e-01
6.530217285e+02,1.330116242e-01
6.531836548e+02,1.372282654e-01
6.533455200e+02,1.362443715e-01
6.535073853e+02,1.379778832e-01
6.536693115e+02,1.444902569e-01
6.538311768e+02,1.428504437e-01
6.539931030e+02,1.480978280e-01
6.541550293e+02,1.443496943e-01
6.543169556e+02,1.463643163e-01
6.544788818e+02,1.521739066e-01
6.546408081e+02,1.525487304e-01
6.548027344e+02,1.513305902e-01
6.549646606e+02,1.434126645e-01
6.551265869e+02,1.539542675e-01
6.552885132e+02,1.510963291e-01
6.554505005e+02,1.577024013e-01
6.556124268e+02,1.648706943e-01
6.557744141e+02,1.520333588e-01
6.559363403e+02,1.540011317e-01
6.560983276e+02,1.599981189e-01
6.562603149e+02,1.582646221e-01
6.564223022e+02,1.643084735e-01
6.565842896e+02,1.608414501e-01
6.567462769e+02,1.619658917e-01
6.569082642e+02,1.657140106e-01
6.570702515e+02,1.724606454e-01
6.572322388e+02,1.665573418e-01
6.573942871e+02,1.716173142e-01
6.575562744e+02,1.693684459e-01
6.577183228e+02,1.721795350e-01
6.578803101e+02,1.788324565e-01
6.580423584e+02,1.721795350e-01
6.582044067e+02,1.747563779e-01
6.583663940e+02,1.805191189e-01
6.585284424e+02,1.788324565e-01
6.586904907e+02,1.817841083e-01
6.588526001e+02,1.717578769e-01
6.590146484e+02,1.776143163e-01
6.591766968e+02,1.786450595e-01
6.593387451e+02,1.872657388e-01
6.595008545e+02,1.919509023e-01
6.596629028e+02,1.788324565e-01
6.598250122e+02,1.854853779e-01
6.599870605e+02,1.917166412e-01
6.601491699e+02,1.769583970e-01
6.603112793e+02,1.839861274e-01
6.604733887e+02,1.850637197e-01
6.606354980e+02,1.928410828e-01
6.607976074e+02,1.882964820e-01
6.609597168e+02,1.980416030e-01
6.611218262e+02,1.965892017e-01
6.612839355e+02,1.914355308e-01
6.614461060e+02,1.968234628e-01
6.616082153e+02,2.014149129e-01
6.617703857e+02,1.921382993e-01
6.619324951e+02,2.016023248e-01
6.620946655e+02,2.078335881e-01
6.622568359e+02,2.000093758e-01
6.624190063e+02,2.047413737e-01
6.625811768e+02,2.023519427e-01
6.627433472e+02,2.009932548e-01
6.629055176e+02,2.043197155e-01
6.630676880e+02,2.082552463e-01
6.632298584e+02,2.049287856e-01
6.633920898e+02,2.169696391e-01
6.635542603e+02,2.150487304e-01
6.637164917e+02,2.065217346e-01
6.638786621e+02,2.149081677e-01
6.640408936e+02,2.067091465e-01
6.642031250e+02,2.090048790e-01
6.643652954e+02,2.100824565e-01
6.645275269e+02,2.167353779e-01
6.646897583e+02,2.179535180e-01
6.648519897e+02,2.108320892e-01
6.650142212e+02,2.136900276e-01
6.651765137e+02,2.130341083e-01
6.653387451e+02,2.237162739e-01
6.655009766e+02,2.164074183e-01
6.656632690e+02,2.205772102e-01
6.658255005e+02,2.225449830e-01
6.659877930e+02,2.192653716e-01
6.661500854e+02,2.265273631e-01
6.663123169e+02,2.180940807e-01
6.664746094e+02,2.178129703e-01
6.666369019e+02,2.273238450e-01
6.667991943e+02,2.206240594e-01
6.669614868e+02,2.219359130e-01
6.671238403e+02,2.159389108e-01
6.672861328e+02,2.256840318e-01
6.674484253e+02,2.333208323e-01
6.676107788e+02,2.298069745e-01
6.677730713e+02,2.290104926e-01
6.679354248e+02,2.272301316e-01
6.680977173e+02,2.232009023e-01
6.682600708e+02,2.341173142e-01
6.684224243e+02,2.325712144e-01
6.685847778e+02,2.335550934e-01
6.687471313e+02,2.285888344e-01
6.689094849e+02,2.326180637e-01
6.690718384e+02,2.319152951e-01
6.692341919e+02,2.383808047e-01
6.693966064e+02,2.398332059e-01
6.695589600e+02,2.302754819e-01
6.697213135e+02,2.366941571e-01
6.698837280e+02,2.388961762e-01
6.700461426e+02,2.299943715e-01
6.702084961e+02,2.408170849e-01
6.703709106e+02,2.340704650e-01
6.705333252e+02,2.277923524e-01
6.706957397e+02,2.299475223e-01
6.708581543e+02,2.382402569e-01
6.710205688e+02,2.318215966e-01
6.711829834e+02,2.413324565e-01
6.713453979e+02,2.403485775e-01
6.715078735e+02,2.342110127e-01
6.716702881e+02,2.380996943e-01
6.718327637e+02,2.390835881e-01
6.719951782e+02,2.441435605e-01
6.721576538e+02,2.311656624e-01
6.723201294e+02,2.400674671e-01
6.724825439e+02,2.338362038e-01
6.726450195e+02,2.459707707e-01
6.728074951e+02,2.459239066e-01
6.729699707e+02,2.379591465e-01
6.731325073e+02,2.433470786e-01
6.732949829e+02,2.347732335e-01
6.734574585e+02,2.414261550e-01
6.736199341e+02,2.345389873e-01
6.737824707e+02,2.373969257e-01
6.739449463e+02,2.447994798e-01
6.741074829e+02,2.371626645e-01
6.742700195e+02,2.332739830e-01
6.744324951e+02,2.385213673e-01
6.745950317e+02,2.483602017e-01
6.747575684e+02,2.386619151e-01
6.749201050e+02,2.447526306e-01
6.750826416e+02,2.482196391e-01
6.752451782e+02,2.432533801e-01
6.754077759e+02,2.455022484e-01
6.755703125e+02,2.503748238e-01
6.757328491e+02,2.388961762e-01
6.758954468e+02,2.422226369e-01
6.760579834e+02,2.423163354e-01
6.762205811e+02,2.492972314e-01
6.763831787e+02,2.464861274e-01
6.765457764e+02,2.419415265e-01
6.767083740e+02,2.425505966e-01
6.768709106e+02,2.457365096e-01
6.770335693e+02,2.401611656e-01
6.771961670e+02,2.361787856e-01
6.773587646e+02,2.391304374e-01
6.775213623e+02,2.398800552e-01
6.776839600e+02,2.443309575e-01
6.778466187e+02,2.484070510e-01
6.780092163e+02,2.427380085e-01
6.781718750e+02,2.292916030e-01
6.783345337e+02,2.434407771e-01
6.784971313e+02,2.346326858e-01
6.786597900e+02,2.381934077e-01
6.788224487e+02,2.322432548e-01
6.789851074e+02,2.352417558e-01
6.791477661e+02,2.382402569e-01
6.793104248e+02,2.436750382e-01
6.794731445e+02,2.453617007e-01
6.796358032e+02,2.378185838e-01
6.797984619e+02,2.426911592e-01
6.799611816e+02,2.394583970e-01
6.801238403e+02,2.477979809e-01
6.802865601e+02,2.379591465e-01
6.804492798e+02,2.454553992e-01
6.806119385e+02,2.393646985e-01
6.807746582e+02,2.256840318e-01
6.809373779e+02,2.336488068e-01
6.811000977e+02,2.386150658e-01
6.812628174e+02,2.348669469e-01
6.814255371e+02,2.412387580e-01
6.815883179e+02,2.396458089e-01
6.817510376e+02,2.425505966e-01
6.819137573e+02,2.339299172e-01
6.820765381e+02,2.397395074e-01
6.822392578e+02,2.328991741e-01
6.824020386e+02,2.390367389e-01
6.825648193e+02,2.277455032e-01
6.827276001e+02,2.358039767e-01
6.828903198e+02,2.415198684e-01
6.830531006e+02,2.377717346e-01
6.832158813e+02,2.385213673e-01
6.833787231e+02,2.311188132e-01
6.835415039e+02,2.354291677e-01
6.837042847e+02,2.355228662e-01
6.838670654e+02,2.290573418e-01
6.840299072e+02,2.355697155e-01
6.841926880e+02,2.387556285e-01
6.843555298e+02,2.393178344e-01
6.845183716e+02,2.423163354e-01
6.846811523e+02,2.377717346e-01
6.848439941e+02,2.365067452e-01
6.850068359e+02,2.388493270e-01
6.851696777e+02,2.324775159e-01
6.853325195e+02,2.428785563e-01
6.854953613e+02,2.367410064e-01
6.856582031e+02,2.394115478e-01
6.858211060e+02,2.440966964e-01
6.859839478e+02,2.419883758e-01
6.861468506e+02,2.307440042e-01
6.863096924e+02,2.406765372e-01
6.864725952e+02,2.370689660e-01
6.866354370e+02,2.369284034e-01
6.867983398e+02,2.428317070e-01
6.869612427e+02,2.377248853e-01
6.871241455e+02,2.405359894e-01
6.872870483e+02,2.384276539e-01
6.874499512e+02,2.380996943e-01
6.876128540e+02,2.503279746e-01
6.877757568e+02,2.473763078e-01
6.879387207e+02,2.424568981e-01
6.881016235e+02,2.408170849e-01
6.882645264e+02,2.433002293e-01
6.884274902e+02,2.438155860e-01
6.885904541e+02,2.408170849e-01
6.887533569e+02,2.358039767e-01
6.889163208e+02,2.396458089e-01
6.890792847e+02,2.386150658e-01
6.892422485e+02,2.337425053e-01
6.894052124e+02,2.354760170e-01
6.895681763e+02,2.418478280e-01
6.897311401e+02,2.419415265e-01
6.898941040e+02,2.406765372e-01
6.900571289e+02,2.381934077e-01
6.902200928e+02,2.406296879e-01
6.903831177e+02,2.384276539e-01
6.905460815e+02,2.367410064e-01
6.907091064e+02,2.278860509e-01
6.908721313e+02,2.386150658e-01
6.910350952e+02,2.369284034e-01
6.911981201e+02,2.338362038e-01
6.913611450e+02,2.420820892e-01
6.915241699e+02,2.401143163e-01
6.916871948e+02,2.403954268e-01
6.918502197e+02,2.405359894e-01
6.920133057e+02,2.380528450e-01
6.921763306e+02,2.433470786e-01
6.923393555e+02,2.343984246e-01
6.925024414e+02,2.422694862e-01
6.926655273e+02,2.333676964e-01
6.928285522e+02,2.374906242e-01
6.929916382e+02,2.315404862e-01
6.931547241e+02,2.404891253e-01
6.933178101e+02,2.344921231e-01
6.934808960e+02,2.350074947e-01
6.936439819e+02,2.435813397e-01
6.938070679e+02,2.345858365e-01
6.939701538e+02,2.401611656e-01
6.941332397e+02,2.292916030e-01
6.942963867e+02,2.438155860e-01
6.944594727e+02,2.305097431e-01
6.946225586e+02,2.393646985e-01
6.947857056e+02,2.266210616e-01
6.949488525e+02,2.399269044e-01
6.951119385e+02,2.425505966e-01
6.952750854e+02,2.423631996e-01
6.954382324e+02,2.348200828e-01
6.956013794e+02,2.354291677e-01
6.957645264e+02,2.336956561e-01
6.959276733e+02,2.387556285e-01
6.960908813e+02,2.332739830e-01
6.962540283e+02,2.327117622e-01
6.964171753e+02,2.380528450e-01
6.965803833e+02,2.371626645e-01
6.967435303e+02,2.329460233e-01
6.969067383e+02,2.366941571e-01
6.970698853e+02,2.379591465e-01
6.972330933e+02,2.404891253e-01
6.973963013e+02,2.341173142e-01
6.975595093e+02,2.349137962e-01
6.977227173e+02,2.446589172e-01
6.978859253e+02,2.323369533e-01
6.980491333e+02,2.451274395e-01
6.982123413e+02,2.409107983e-01
6.983756104e+02,2.448463291e-01
6.985388184e+02,2.417072654e-01
6.987020264e+02,2.447994798e-01
6.988652954e+02,2.358976752e-01
6.990285034e+02,2.392709851e-01
6.991917725e+02,2.384276539e-01
6.993550415e+02,2.418009788e-01
6.995183105e+02,2.388961762e-01
6.996815796e+02,2.556221783e-01
6.998448486e+02,2.400206178e-01
7.000081177e+02,2.467672378e-01
7.001713867e+02,2.390367389e-01
7.003346558e+02,2.413324565e-01
7.004979248e+02,2.362724841e-01
7.006612549e+02,2.392709851e-01
7.008245239e+02,2.364598960e-01
7.009878540e+02,2.444246560e-01
7.011511230e+02,2.397395074e-01
7.013144531e+02,2.455490977e-01
7.014777832e+02,2.460176200e-01
7.016411133e+02,2.471420467e-01
7.018043823e+02,2.485475987e-01
7.019677124e+02,2.479853779e-01
7.021310425e+02,2.530453503e-01
7.022944336e+02,2.417541295e-01
7.024577637e+02,2.462050170e-01
7.026210938e+02,2.544508874e-01
7.027844849e+02,2.450337261e-01
7.029478149e+02,2.505153716e-01
7.031111450e+02,2.491098195e-01
7.032745361e+02,2.484539002e-01
7.034379272e+02,2.547320127e-01
7.036013184e+02,2.490629703e-01
7.037646484e+02,2.474231571e-01
7.039280396e+02,2.516398132e-01
7.040914307e+02,2.559970021e-01
7.042548218e+02,2.561375499e-01
7.044182129e+02,2.608695626e-01
7.045816650e+02,2.544977367e-01
7.047450562e+02,2.587144077e-01
7.049084473e+02,2.565123737e-01
7.050718994e+02,2.561843991e-01
7.052352905e+02,2.492503822e-01
7.053987427e+02,2.550599575e-01
7.055621948e+02,2.537949681e-01
7.057255859e+02,2.620877028e-01
7.058890381e+02,2.579179108e-01
7.060524902e+02,2.572151423e-01
7.062159424e+02,2.527642548e-01
7.063793945e+02,2.562312484e-01
7.065428467e+02,2.624625266e-01
7.067063599e+02,2.609164119e-01
7.068698120e+02,2.623219788e-01
7.070332642e+02,2.639149129e-01
7.071967773e+02,2.672882378e-01
7.073602295e+02,2.679910064e-01
7.075237427e+02,2.573088408e-01
7.076871948e+02,2.715048790e-01
7.078507080e+02,2.660700977e-01
7.080142212e+02,2.576368153e-01
7.081777344e+02,2.648051083e-01
7.083412476e+02,2.568871677e-01
7.085047607e+02,2.612443864e-01
7.086682739e+02,2.710363567e-01
7.088317871e+02,2.708489597e-01
7.089953613e+02,2.699587643e-01
7.091588745e+02,2.681315541e-01
7.093223877e+02,2.610569596e-01
7.094859619e+02,2.583395839e-01
7.096495361e+02,2.607290149e-01
7.098130493e+02,2.717859745e-01
7.099766235e+02,2.673819363e-01
7.101401978e+02,2.630715966e-01
7.103037720e+02,2.639617622e-01
7.104673462e+02,2.680378556e-01
7.106309204e+02,2.651330531e-01
7.107944946e+02,2.643365860e-01
7.109580688e+02,2.706615329e-01
7.111216431e+02,2.639149129e-01
7.112852783e+02,2.654610276e-01
7.114488525e+02,2.653204501e-01
7.116124878e+02,2.695371211e-01
7.117760620e+02,2.685063779e-01
7.119396973e+02,2.731915414e-01
7.121033325e+02,2.729572654e-01
7.122669067e+02,2.801255584e-01
7.124305420e+02,2.823275924e-01
7.125941772e+02,2.828429639e-01
7.127578125e+02,2.913699448e-01
7.129214478e+02,2.922132611e-01
7.130851440e+02,2.883714437e-01
7.132487793e+02,2.961488068e-01
7.134124146e+02,2.897769809e-01
7.135761108e+02,2.865910828e-01
7.137397461e+02,2.877155244e-01
7.139034424e+02,2.928691804e-01
7.140670776e+02,2.850449681e-01
7.142307739e+02,2.936188281e-01
7.143944702e+02,2.867316306e-01
7.145581665e+02,3.001311719e-01
7.147218628e+02,2.955865860e-01
7.148855591e+02,2.932908535e-01
7.150492554e+02,2.914636433e-01
7.152129517e+02,2.998500764e-01
7.153766479e+02,2.970858216e-01
7.155404053e+02,3.114692569e-01
7.157041016e+02,3.041604161e-01
7.158678589e+02,3.074868917e-01
7.160315552e+02,3.033639491e-01
7.161953125e+02,3.108133376e-01
7.163590698e+02,3.140461147e-01
7.165227661e+02,3.010213673e-01
7.166865234e+02,2.991004586e-01
7.168502808e+02,3.068778217e-01
7.170140381e+02,3.039261699e-01
7.171777954e+02,3.114692569e-01
7.173415527e+02,3.191060722e-01
7.175053711e+02,3.138118386e-01
7.176691284e+02,3.230416179e-01
7.178328857e+02,3.230884671e-01
7.179967041e+02,3.192934692e-01
7.181604614e+02,3.166697919e-01
7.183242798e+02,3.153579533e-01
7.184880981e+02,3.327867389e-01
7.186518555e+02,3.149831295e-01
7.188156738e+02,3.227136433e-01
7.189794922e+02,3.157327473e-01
7.191433105e+02,3.210269809e-01
7.193071289e+02,3.240723312e-01
7.194710083e+02,3.260869682e-01
7.196348267e+02,3.346139491e-01
7.197986450e+02,3.302567601e-01
7.199624634e+02,3.324119151e-01
7.201263428e+02,3.312874734e-01
7.202901611e+02,3.302567601e-01
7.204540405e+02,3.420164883e-01
7.206179199e+02,3.355041146e-01
7.207817383e+02,3.321776688e-01
7.209456177e+02,3.339580297e-01
7.211094971e+02,3.456709087e-01
7.212733765e+02,3.363474607e-01
7.214372559e+02,3.408920467e-01
7.216011353e+02,3.401892781e-01
7.217650757e+02,3.366754055e-01
7.219289551e+02,3.355978131e-01
7.220928345e+02,3.383152187e-01
7.222567749e+02,3.464674056e-01
7.224206543e+02,3.357852399e-01
7.225845947e+02,3.549475372e-01
7.227484741e+02,3.433283269e-01
7.229124146e+02,3.467953503e-01
7.230763550e+02,3.528860509e-01
7.232402954e+02,3.563999236e-01
7.234042358e+02,3.556503057e-01
7.235681763e+02,3.505434692e-01
7.237321167e+02,3.539167941e-01
7.238960571e+02,3.538699448e-01
7.240599976e+02,3.496533036e-01
7.242239990e+02,3.591173291e-01
7.243879395e+02,3.617410064e-01
7.245519409e+02,3.635213673e-01
7.247158813e+02,3.578523099e-01
7.248798828e+02,3.637556136e-01
7.250438843e+02,3.564936221e-01
7.252078247e+02,3.680191040e-01
7.253718262e+02,3.675506115e-01
7.255358276e+02,3.671757877e-01
7.256998291e+02,3.747657537e-01
7.258638306e+02,3.700805902e-01
7.260278931e+02,3.710644543e-01
7.261918945e+02,3.681128323e-01
7.263558960e+02,3.741566837e-01
7.265198975e+02,3.770614564e-01
7.266839600e+02,3.774362803e-01
7.268480225e+02,3.823556900e-01
7.270120239e+02,3.727511168e-01
7.271760864e+02,3.809501529e-01
7.273401489e+02,3.748594522e-01
7.275041504e+02,3.782327473e-01
7.276682129e+02,3.821682930e-01
7.278322754e+02,3.831990361e-01
7.279963379e+02,3.809501529e-01
7.281604614e+02,3.898519576e-01
7.283245239e+02,3.949119151e-01
7.284885864e+02,3.826368153e-01
7.286526489e+02,3.919134140e-01
7.288167725e+02,3.970670998e-01
7.289808350e+02,3.918197155e-01
7.291449585e+02,3.872750998e-01
7.293090820e+02,3.919134140e-01
7.294731445e+02,3.913511932e-01
7.296372681e+02,3.931315541e-01
7.298013916e+02,3.994565308e-01
7.299655151e+02,3.921945393e-01
7.301296387e+02,3.937874734e-01
7.302937622e+02,3.962706029e-01
7.304578857e+02,4.008620679e-01
7.306220703e+02,3.988474607e-01
7.307861938e+02,4.004403949e-01
7.309503174e+02,4.013305902e-01
7.311145020e+02,4.042822421e-01
7.312786255e+02,4.074681401e-01
7.314428101e+02,4.167916179e-01
7.316069946e+02,4.076555371e-01
7.317711792e+02,4.031109512e-01
7.319353027e+02,4.098575711e-01
7.320994873e+02,4.126218259e-01
7.322636719e+02,4.097638726e-01
7.324278564e+02,4.114973843e-01
7.325921021e+02,4.070933163e-01
7.327562866e+02,4.165104926e-01
7.329204712e+02,4.151518047e-01
7.330847168e+02,4.109351635e-01
7.332489014e+02,4.298631847e-01
7.334131470e+02,4.143553078e-01
7.335773315e+02,4.185250998e-01
7.337415771e+02,4.227417409e-01
7.339058228e+02,4.263961911e-01
7.340700073e+02,4.255059958e-01
7.342342529e+02,4.128092229e-01
7.343984985e+02,4.204460382e-01
7.345627441e+02,4.211019576e-01
7.347270508e+02,4.203054607e-01
7.348912964e+02,4.274269044e-01
7.350555420e+02,4.298631847e-01
7.352197876e+02,4.340798259e-01
7.353840942e+02,4.337050319e-01
7.355483398e+02,4.290198684e-01
7.357126465e+02,4.261619151e-01
7.358768921e+02,4.295352399e-01
7.360411987e+02,4.340329766e-01
7.362055054e+02,4.349231720e-01
7.363698120e+02,4.260213673e-01
7.365341187e+02,4.274737537e-01
7.366984253e+02,4.251780212e-01
7.368627319e+02,4.294415414e-01
7.370270386e+02,4.278954268e-01
7.371913452e+02,4.317840934e-01
7.373557129e+02,4.300974607e-01
7.375200195e+02,4.444340467e-01
7.376843262e+02,4.301443100e-01
7.378486938e+02,4.424194098e-01
7.380130615e+02,4.331896603e-01
7.381773682e+02,4.410607219e-01
7.383417358e+02,4.412012696e-01
7.385061035e+02,4.392335117e-01
7.386704712e+02,4.295352399e-01
7.388348389e+02,4.265835881e-01
7.389992065e+02,4.407795966e-01
7.391635742e+02,4.456990361e-01
7.393279419e+02,4.376405478e-01
7.394923096e+02,4.319715202e-01
7.396567383e+02,4.402174056e-01
7.398211060e+02,4.563343227e-01
7.399855347e+02,4.381090701e-01
7.401499023e+02,4.371720254e-01
7.403143311e+02,4.339861274e-01
7.404787598e+02,4.467765987e-01
7.406431274e+02,4.376405478e-01
7.408075562e+02,4.395614564e-01
7.409719849e+02,4.400299788e-01
7.411364136e+02,4.456053078e-01
7.413008423e+02,4.342204034e-01
7.414653320e+02,4.446682930e-01
7.416297607e+02,4.467765987e-01
7.417941895e+02,4.472451210e-01
